Mod:Item:MetaData, Localized Name
gregtech:gt.metaitem.01:13031, gt.metaitem.01.13031.name
gregtech:gt.metaitem.01:13032, gt.metaitem.01.13032.name
gregtech:gt.metaitem.01:13033, gt.metaitem.01.13033.name
gregtech:gt.metaitem.01:13034, gt.metaitem.01.13034.name
gregtech:gt.metaitem.01:13035, gt.metaitem.01.13035.name
gregtech:gt.metaitem.01:13036, gt.metaitem.01.13036.name
gregtech:gt.metaitem.01:13037, gt.metaitem.01.13037.name
gregtech:gt.metaitem.01:13039, gt.metaitem.01.13039.name
gregtech:gt.metaitem.01:13043, gt.metaitem.01.13043.name
gregtech:gt.metaitem.01:13045, gt.metaitem.01.13045.name
gregtech:gt.metaitem.01:13047, gt.metaitem.01.13047.name
gregtech:gt.metaitem.01:13048, gt.metaitem.01.13048.name
gregtech:gt.metaitem.01:13052, gt.metaitem.01.13052.name
gregtech:gt.metaitem.01:13054, gt.metaitem.01.13054.name
gregtech:gt.metaitem.01:13056, gt.metaitem.01.13056.name
gregtech:gt.metaitem.01:13057, gt.metaitem.01.13057.name
gregtech:gt.metaitem.01:13058, gt.metaitem.01.13058.name
gregtech:gt.metaitem.01:13059, gt.metaitem.01.13059.name
gregtech:gt.metaitem.01:13062, gt.metaitem.01.13062.name
gregtech:gt.metaitem.01:13064, gt.metaitem.01.13064.name
gregtech:gt.metaitem.01:13065, gt.metaitem.01.13065.name
gregtech:gt.metaitem.01:13066, gt.metaitem.01.13066.name
gregtech:gt.metaitem.01:13067, gt.metaitem.01.13067.name
gregtech:gt.metaitem.01:13068, gt.metaitem.01.13068.name
gregtech:gt.metaitem.01:13069, gt.metaitem.01.13069.name
gregtech:gt.metaitem.01:13070, gt.metaitem.01.13070.name
gregtech:gt.metaitem.01:13071, gt.metaitem.01.13071.name
gregtech:gt.metaitem.01:13072, gt.metaitem.01.13072.name
gregtech:gt.metaitem.01:13073, gt.metaitem.01.13073.name
gregtech:gt.metaitem.01:13074, gt.metaitem.01.13074.name
gregtech:gt.metaitem.01:13075, gt.metaitem.01.13075.name
gregtech:gt.metaitem.01:13076, gt.metaitem.01.13076.name
gregtech:gt.metaitem.01:13077, gt.metaitem.01.13077.name
gregtech:gt.metaitem.01:13078, gt.metaitem.01.13078.name
gregtech:gt.metaitem.01:13080, gt.metaitem.01.13080.name
gregtech:gt.metaitem.01:13081, gt.metaitem.01.13081.name
gregtech:gt.metaitem.01:13083, gt.metaitem.01.13083.name
gregtech:gt.metaitem.01:13084, gt.metaitem.01.13084.name
gregtech:gt.metaitem.01:13085, gt.metaitem.01.13085.name
gregtech:gt.metaitem.01:13086, gt.metaitem.01.13086.name
gregtech:gt.metaitem.01:13089, gt.metaitem.01.13089.name
gregtech:gt.metaitem.01:13090, gt.metaitem.01.13090.name
gregtech:gt.metaitem.01:13096, gt.metaitem.01.13096.name
gregtech:gt.metaitem.01:13097, gt.metaitem.01.13097.name
gregtech:gt.metaitem.01:13098, gt.metaitem.01.13098.name
gregtech:gt.metaitem.01:13100, gt.metaitem.01.13100.name
gregtech:gt.metaitem.01:13101, gt.metaitem.01.13101.name
gregtech:gt.metaitem.01:13103, gt.metaitem.01.13103.name
gregtech:gt.metaitem.01:13129, gt.metaitem.01.13129.name
gregtech:gt.metaitem.01:13300, gt.metaitem.01.13300.name
gregtech:gt.metaitem.01:13301, gt.metaitem.01.13301.name
gregtech:gt.metaitem.01:13302, gt.metaitem.01.13302.name
gregtech:gt.metaitem.01:13303, gt.metaitem.01.13303.name
gregtech:gt.metaitem.01:13304, gt.metaitem.01.13304.name
gregtech:gt.metaitem.01:13305, gt.metaitem.01.13305.name
gregtech:gt.metaitem.01:13306, gt.metaitem.01.13306.name
gregtech:gt.metaitem.01:13307, gt.metaitem.01.13307.name
gregtech:gt.metaitem.01:13308, gt.metaitem.01.13308.name
gregtech:gt.metaitem.01:13309, gt.metaitem.01.13309.name
gregtech:gt.metaitem.01:13310, gt.metaitem.01.13310.name
gregtech:gt.metaitem.01:13311, gt.metaitem.01.13311.name
gregtech:gt.metaitem.01:13312, gt.metaitem.01.13312.name
gregtech:gt.metaitem.01:13313, gt.metaitem.01.13313.name
gregtech:gt.metaitem.01:13314, gt.metaitem.01.13314.name
gregtech:gt.metaitem.01:13315, gt.metaitem.01.13315.name
gregtech:gt.metaitem.01:13316, gt.metaitem.01.13316.name
gregtech:gt.metaitem.01:13317, gt.metaitem.01.13317.name
gregtech:gt.metaitem.01:13318, gt.metaitem.01.13318.name
gregtech:gt.metaitem.01:13319, gt.metaitem.01.13319.name
gregtech:gt.metaitem.01:13320, gt.metaitem.01.13320.name
gregtech:gt.metaitem.01:13321, gt.metaitem.01.13321.name
gregtech:gt.metaitem.01:13322, gt.metaitem.01.13322.name
gregtech:gt.metaitem.01:13323, gt.metaitem.01.13323.name
gregtech:gt.metaitem.01:13324, gt.metaitem.01.13324.name
gregtech:gt.metaitem.01:13325, gt.metaitem.01.13325.name
gregtech:gt.metaitem.01:13326, gt.metaitem.01.13326.name
gregtech:gt.metaitem.01:13327, gt.metaitem.01.13327.name
gregtech:gt.metaitem.01:13328, gt.metaitem.01.13328.name
gregtech:gt.metaitem.01:13329, gt.metaitem.01.13329.name
gregtech:gt.metaitem.01:13330, gt.metaitem.01.13330.name
gregtech:gt.metaitem.01:13331, gt.metaitem.01.13331.name
gregtech:gt.metaitem.01:13332, gt.metaitem.01.13332.name
gregtech:gt.metaitem.01:13333, gt.metaitem.01.13333.name
gregtech:gt.metaitem.01:13334, gt.metaitem.01.13334.name
gregtech:gt.metaitem.01:13335, gt.metaitem.01.13335.name
gregtech:gt.metaitem.01:13336, gt.metaitem.01.13336.name
gregtech:gt.metaitem.01:13337, gt.metaitem.01.13337.name
gregtech:gt.metaitem.01:13338, gt.metaitem.01.13338.name
gregtech:gt.metaitem.01:13339, gt.metaitem.01.13339.name
gregtech:gt.metaitem.01:13340, gt.metaitem.01.13340.name
gregtech:gt.metaitem.01:13341, gt.metaitem.01.13341.name
gregtech:gt.metaitem.01:13342, gt.metaitem.01.13342.name
gregtech:gt.metaitem.01:13343, gt.metaitem.01.13343.name
gregtech:gt.metaitem.01:13344, gt.metaitem.01.13344.name
gregtech:gt.metaitem.01:13345, gt.metaitem.01.13345.name
gregtech:gt.metaitem.01:13346, gt.metaitem.01.13346.name
gregtech:gt.metaitem.01:13348, gt.metaitem.01.13348.name
gregtech:gt.metaitem.01:13349, gt.metaitem.01.13349.name
gregtech:gt.metaitem.01:13350, gt.metaitem.01.13350.name
gregtech:gt.metaitem.01:13351, gt.metaitem.01.13351.name
gregtech:gt.metaitem.01:13352, gt.metaitem.01.13352.name
gregtech:gt.metaitem.01:13353, gt.metaitem.01.13353.name
gregtech:gt.metaitem.01:13354, gt.metaitem.01.13354.name
gregtech:gt.metaitem.01:13355, gt.metaitem.01.13355.name
gregtech:gt.metaitem.01:13356, gt.metaitem.01.13356.name
gregtech:gt.metaitem.01:13357, gt.metaitem.01.13357.name
gregtech:gt.metaitem.01:13358, gt.metaitem.01.13358.name
gregtech:gt.metaitem.01:13359, gt.metaitem.01.13359.name
gregtech:gt.metaitem.01:13360, gt.metaitem.01.13360.name
gregtech:gt.metaitem.01:13361, gt.metaitem.01.13361.name
gregtech:gt.metaitem.01:13362, gt.metaitem.01.13362.name
gregtech:gt.metaitem.01:13363, gt.metaitem.01.13363.name
gregtech:gt.metaitem.01:13364, gt.metaitem.01.13364.name
gregtech:gt.metaitem.01:13370, gt.metaitem.01.13370.name
gregtech:gt.metaitem.01:13371, gt.metaitem.01.13371.name
gregtech:gt.metaitem.01:13372, gt.metaitem.01.13372.name
gregtech:gt.metaitem.01:13373, gt.metaitem.01.13373.name
gregtech:gt.metaitem.01:13374, gt.metaitem.01.13374.name
gregtech:gt.metaitem.01:13470, gt.metaitem.01.13470.name
gregtech:gt.metaitem.01:13472, gt.metaitem.01.13472.name
gregtech:gt.metaitem.01:13473, gt.metaitem.01.13473.name
gregtech:gt.metaitem.01:13489, gt.metaitem.01.13489.name
gregtech:gt.metaitem.01:13490, gt.metaitem.01.13490.name
gregtech:gt.metaitem.01:13521, gt.metaitem.01.13521.name
gregtech:gt.metaitem.01:13770, gt.metaitem.01.13770.name
gregtech:gt.metaitem.01:13829, gt.metaitem.01.13829.name
gregtech:gt.metaitem.01:13884, gt.metaitem.01.13884.name
gregtech:gt.metaitem.01:13950, gt.metaitem.01.13950.name
gregtech:gt.metaitem.01:13951, gt.metaitem.01.13951.name
gregtech:gt.metaitem.01:13952, gt.metaitem.01.13952.name
gregtech:gt.metaitem.01:13953, gt.metaitem.01.13953.name
gregtech:gt.metaitem.01:13954, gt.metaitem.01.13954.name
gregtech:gt.metaitem.01:13955, gt.metaitem.01.13955.name
gregtech:gt.metaitem.01:13956, gt.metaitem.01.13956.name
gregtech:gt.metaitem.01:13957, gt.metaitem.01.13957.name
gregtech:gt.metaitem.01:13958, gt.metaitem.01.13958.name
gregtech:gt.metaitem.01:13959, gt.metaitem.01.13959.name
gregtech:gt.metaitem.01:13960, gt.metaitem.01.13960.name
gregtech:gt.metaitem.01:13961, gt.metaitem.01.13961.name
gregtech:gt.metaitem.01:13962, gt.metaitem.01.13962.name
gregtech:gt.metaitem.01:13963, gt.metaitem.01.13963.name
gregtech:gt.metaitem.01:13964, gt.metaitem.01.13964.name
gregtech:gt.metaitem.01:13965, gt.metaitem.01.13965.name
gregtech:gt.metaitem.01:13966, gt.metaitem.01.13966.name
gregtech:gt.metaitem.01:14006, gt.metaitem.01.14006.name
gregtech:gt.metaitem.01:14008, gt.metaitem.01.14008.name
gregtech:gt.metaitem.01:14010, gt.metaitem.01.14010.name
gregtech:gt.metaitem.01:14018, gt.metaitem.01.14018.name
gregtech:gt.metaitem.01:14019, gt.metaitem.01.14019.name
gregtech:gt.metaitem.01:14020, gt.metaitem.01.14020.name
gregtech:gt.metaitem.01:14025, gt.metaitem.01.14025.name
gregtech:gt.metaitem.01:14027, gt.metaitem.01.14027.name
gregtech:gt.metaitem.01:14028, gt.metaitem.01.14028.name
gregtech:gt.metaitem.01:14029, gt.metaitem.01.14029.name
gregtech:gt.metaitem.01:14030, gt.metaitem.01.14030.name
gregtech:gt.metaitem.01:14031, gt.metaitem.01.14031.name
gregtech:gt.metaitem.01:14032, gt.metaitem.01.14032.name
gregtech:gt.metaitem.01:14033, gt.metaitem.01.14033.name
gregtech:gt.metaitem.01:14034, gt.metaitem.01.14034.name
gregtech:gt.metaitem.01:14035, gt.metaitem.01.14035.name
gregtech:gt.metaitem.01:14036, gt.metaitem.01.14036.name
gregtech:gt.metaitem.01:14037, gt.metaitem.01.14037.name
gregtech:gt.metaitem.01:14039, gt.metaitem.01.14039.name
gregtech:gt.metaitem.01:14043, gt.metaitem.01.14043.name
gregtech:gt.metaitem.01:14045, gt.metaitem.01.14045.name
gregtech:gt.metaitem.01:14047, gt.metaitem.01.14047.name
gregtech:gt.metaitem.01:14048, gt.metaitem.01.14048.name
gregtech:gt.metaitem.01:14052, gt.metaitem.01.14052.name
gregtech:gt.metaitem.01:14054, gt.metaitem.01.14054.name
gregtech:gt.metaitem.01:14056, gt.metaitem.01.14056.name
gregtech:gt.metaitem.01:14057, gt.metaitem.01.14057.name
gregtech:gt.metaitem.01:14058, gt.metaitem.01.14058.name
gregtech:gt.metaitem.01:14059, gt.metaitem.01.14059.name
gregtech:gt.metaitem.01:14062, gt.metaitem.01.14062.name
gregtech:gt.metaitem.01:14064, gt.metaitem.01.14064.name
gregtech:gt.metaitem.01:14065, gt.metaitem.01.14065.name
gregtech:gt.metaitem.01:14066, gt.metaitem.01.14066.name
gregtech:gt.metaitem.01:14067, gt.metaitem.01.14067.name
gregtech:gt.metaitem.01:14068, gt.metaitem.01.14068.name
gregtech:gt.metaitem.01:14069, gt.metaitem.01.14069.name
gregtech:gt.metaitem.01:14070, gt.metaitem.01.14070.name
gregtech:gt.metaitem.01:14071, gt.metaitem.01.14071.name
gregtech:gt.metaitem.01:14072, gt.metaitem.01.14072.name
gregtech:gt.metaitem.01:14073, gt.metaitem.01.14073.name
gregtech:gt.metaitem.01:14074, gt.metaitem.01.14074.name
gregtech:gt.metaitem.01:14075, gt.metaitem.01.14075.name
gregtech:gt.metaitem.01:14076, gt.metaitem.01.14076.name
gregtech:gt.metaitem.01:14077, gt.metaitem.01.14077.name
gregtech:gt.metaitem.01:14078, gt.metaitem.01.14078.name
gregtech:gt.metaitem.01:14080, gt.metaitem.01.14080.name
gregtech:gt.metaitem.01:14081, gt.metaitem.01.14081.name
gregtech:gt.metaitem.01:14083, gt.metaitem.01.14083.name
gregtech:gt.metaitem.01:14084, gt.metaitem.01.14084.name
gregtech:gt.metaitem.01:14085, gt.metaitem.01.14085.name
gregtech:gt.metaitem.01:14086, gt.metaitem.01.14086.name
gregtech:gt.metaitem.01:14089, gt.metaitem.01.14089.name
gregtech:gt.metaitem.01:14090, gt.metaitem.01.14090.name
gregtech:gt.metaitem.01:14096, gt.metaitem.01.14096.name
gregtech:gt.metaitem.01:14097, gt.metaitem.01.14097.name
gregtech:gt.metaitem.01:14098, gt.metaitem.01.14098.name
gregtech:gt.metaitem.01:14100, gt.metaitem.01.14100.name
gregtech:gt.metaitem.01:14101, gt.metaitem.01.14101.name
gregtech:gt.metaitem.01:14103, gt.metaitem.01.14103.name
gregtech:gt.metaitem.01:14129, gt.metaitem.01.14129.name
gregtech:gt.metaitem.01:14300, gt.metaitem.01.14300.name
gregtech:gt.metaitem.01:14301, gt.metaitem.01.14301.name
gregtech:gt.metaitem.01:14302, gt.metaitem.01.14302.name
gregtech:gt.metaitem.01:14303, gt.metaitem.01.14303.name
gregtech:gt.metaitem.01:14304, gt.metaitem.01.14304.name
gregtech:gt.metaitem.01:14305, gt.metaitem.01.14305.name
gregtech:gt.metaitem.01:14306, gt.metaitem.01.14306.name
gregtech:gt.metaitem.01:14307, gt.metaitem.01.14307.name
gregtech:gt.metaitem.01:14308, gt.metaitem.01.14308.name
gregtech:gt.metaitem.01:14309, gt.metaitem.01.14309.name
gregtech:gt.metaitem.01:14310, gt.metaitem.01.14310.name
gregtech:gt.metaitem.01:14311, gt.metaitem.01.14311.name
gregtech:gt.metaitem.01:14312, gt.metaitem.01.14312.name
gregtech:gt.metaitem.01:14313, gt.metaitem.01.14313.name
gregtech:gt.metaitem.01:14314, gt.metaitem.01.14314.name
gregtech:gt.metaitem.01:14315, gt.metaitem.01.14315.name
gregtech:gt.metaitem.01:14316, gt.metaitem.01.14316.name
gregtech:gt.metaitem.01:14317, gt.metaitem.01.14317.name
gregtech:gt.metaitem.01:14318, gt.metaitem.01.14318.name
gregtech:gt.metaitem.01:14319, gt.metaitem.01.14319.name
gregtech:gt.metaitem.01:14320, gt.metaitem.01.14320.name
gregtech:gt.metaitem.01:14321, gt.metaitem.01.14321.name
gregtech:gt.metaitem.01:14322, gt.metaitem.01.14322.name
gregtech:gt.metaitem.01:14323, gt.metaitem.01.14323.name
gregtech:gt.metaitem.01:14324, gt.metaitem.01.14324.name
gregtech:gt.metaitem.01:14325, gt.metaitem.01.14325.name
gregtech:gt.metaitem.01:14326, gt.metaitem.01.14326.name
gregtech:gt.metaitem.01:14327, gt.metaitem.01.14327.name
gregtech:gt.metaitem.01:14328, gt.metaitem.01.14328.name
gregtech:gt.metaitem.01:14329, gt.metaitem.01.14329.name
gregtech:gt.metaitem.01:14330, gt.metaitem.01.14330.name
gregtech:gt.metaitem.01:14331, gt.metaitem.01.14331.name
gregtech:gt.metaitem.01:14332, gt.metaitem.01.14332.name
gregtech:gt.metaitem.01:14333, gt.metaitem.01.14333.name
gregtech:gt.metaitem.01:14334, gt.metaitem.01.14334.name
gregtech:gt.metaitem.01:14335, gt.metaitem.01.14335.name
gregtech:gt.metaitem.01:14336, gt.metaitem.01.14336.name
gregtech:gt.metaitem.01:14337, gt.metaitem.01.14337.name
gregtech:gt.metaitem.01:14338, gt.metaitem.01.14338.name
gregtech:gt.metaitem.01:14339, gt.metaitem.01.14339.name
gregtech:gt.metaitem.01:14340, gt.metaitem.01.14340.name
gregtech:gt.metaitem.01:14341, gt.metaitem.01.14341.name
gregtech:gt.metaitem.01:14342, gt.metaitem.01.14342.name
gregtech:gt.metaitem.01:14343, gt.metaitem.01.14343.name
gregtech:gt.metaitem.01:14344, gt.metaitem.01.14344.name
gregtech:gt.metaitem.01:14345, gt.metaitem.01.14345.name
gregtech:gt.metaitem.01:14346, gt.metaitem.01.14346.name
gregtech:gt.metaitem.01:14348, gt.metaitem.01.14348.name
gregtech:gt.metaitem.01:14349, gt.metaitem.01.14349.name
gregtech:gt.metaitem.01:14350, gt.metaitem.01.14350.name
gregtech:gt.metaitem.01:14351, gt.metaitem.01.14351.name
gregtech:gt.metaitem.01:14352, gt.metaitem.01.14352.name
gregtech:gt.metaitem.01:14353, gt.metaitem.01.14353.name
gregtech:gt.metaitem.01:14354, gt.metaitem.01.14354.name
gregtech:gt.metaitem.01:14355, gt.metaitem.01.14355.name
gregtech:gt.metaitem.01:14356, gt.metaitem.01.14356.name
gregtech:gt.metaitem.01:14357, gt.metaitem.01.14357.name
gregtech:gt.metaitem.01:14358, gt.metaitem.01.14358.name
gregtech:gt.metaitem.01:14359, gt.metaitem.01.14359.name
gregtech:gt.metaitem.01:14360, gt.metaitem.01.14360.name
gregtech:gt.metaitem.01:14361, gt.metaitem.01.14361.name
gregtech:gt.metaitem.01:14362, gt.metaitem.01.14362.name
gregtech:gt.metaitem.01:14363, gt.metaitem.01.14363.name
gregtech:gt.metaitem.01:14364, gt.metaitem.01.14364.name
gregtech:gt.metaitem.01:14370, gt.metaitem.01.14370.name
gregtech:gt.metaitem.01:14371, gt.metaitem.01.14371.name
gregtech:gt.metaitem.01:14372, gt.metaitem.01.14372.name
gregtech:gt.metaitem.01:14373, gt.metaitem.01.14373.name
gregtech:gt.metaitem.01:14374, gt.metaitem.01.14374.name
gregtech:gt.metaitem.01:14470, gt.metaitem.01.14470.name
gregtech:gt.metaitem.01:14472, gt.metaitem.01.14472.name
gregtech:gt.metaitem.01:14473, gt.metaitem.01.14473.name
gregtech:gt.metaitem.01:14489, gt.metaitem.01.14489.name
gregtech:gt.metaitem.01:14490, gt.metaitem.01.14490.name
gregtech:gt.metaitem.01:14521, gt.metaitem.01.14521.name
gregtech:gt.metaitem.01:14770, gt.metaitem.01.14770.name
gregtech:gt.metaitem.01:14829, gt.metaitem.01.14829.name
gregtech:gt.metaitem.01:14884, gt.metaitem.01.14884.name
gregtech:gt.metaitem.01:14950, gt.metaitem.01.14950.name
gregtech:gt.metaitem.01:14951, gt.metaitem.01.14951.name
gregtech:gt.metaitem.01:14952, gt.metaitem.01.14952.name
gregtech:gt.metaitem.01:14953, gt.metaitem.01.14953.name
gregtech:gt.metaitem.01:14954, gt.metaitem.01.14954.name
gregtech:gt.metaitem.01:14955, gt.metaitem.01.14955.name
gregtech:gt.metaitem.01:14956, gt.metaitem.01.14956.name
gregtech:gt.metaitem.01:14957, gt.metaitem.01.14957.name
gregtech:gt.metaitem.01:14958, gt.metaitem.01.14958.name
gregtech:gt.metaitem.01:14959, gt.metaitem.01.14959.name
gregtech:gt.metaitem.01:14960, gt.metaitem.01.14960.name
gregtech:gt.metaitem.01:14961, gt.metaitem.01.14961.name
gregtech:gt.metaitem.01:14962, gt.metaitem.01.14962.name
gregtech:gt.metaitem.01:14963, gt.metaitem.01.14963.name
gregtech:gt.metaitem.01:14964, gt.metaitem.01.14964.name
gregtech:gt.metaitem.01:14965, gt.metaitem.01.14965.name
gregtech:gt.metaitem.01:14966, gt.metaitem.01.14966.name
gregtech:gt.metaitem.01:15006, gt.metaitem.01.15006.name
gregtech:gt.metaitem.01:15008, gt.metaitem.01.15008.name
gregtech:gt.metaitem.01:15010, gt.metaitem.01.15010.name
gregtech:gt.metaitem.01:15018, gt.metaitem.01.15018.name
gregtech:gt.metaitem.01:15019, gt.metaitem.01.15019.name
gregtech:gt.metaitem.01:15020, gt.metaitem.01.15020.name
gregtech:gt.metaitem.01:15025, gt.metaitem.01.15025.name
gregtech:gt.metaitem.01:15027, gt.metaitem.01.15027.name
gregtech:gt.metaitem.01:15028, gt.metaitem.01.15028.name
gregtech:gt.metaitem.01:15029, gt.metaitem.01.15029.name
gregtech:gt.metaitem.01:15030, gt.metaitem.01.15030.name
gregtech:gt.metaitem.01:15031, gt.metaitem.01.15031.name
gregtech:gt.metaitem.01:15032, gt.metaitem.01.15032.name
gregtech:gt.metaitem.01:15033, gt.metaitem.01.15033.name
gregtech:gt.metaitem.01:15034, gt.metaitem.01.15034.name
gregtech:gt.metaitem.01:15035, gt.metaitem.01.15035.name
gregtech:gt.metaitem.01:15036, gt.metaitem.01.15036.name
gregtech:gt.metaitem.01:15037, gt.metaitem.01.15037.name
gregtech:gt.metaitem.01:15039, gt.metaitem.01.15039.name
gregtech:gt.metaitem.01:15043, gt.metaitem.01.15043.name
gregtech:gt.metaitem.01:15045, gt.metaitem.01.15045.name
gregtech:gt.metaitem.01:15047, gt.metaitem.01.15047.name
gregtech:gt.metaitem.01:15048, gt.metaitem.01.15048.name
gregtech:gt.metaitem.01:15052, gt.metaitem.01.15052.name
gregtech:gt.metaitem.01:15054, gt.metaitem.01.15054.name
gregtech:gt.metaitem.01:15056, gt.metaitem.01.15056.name
gregtech:gt.metaitem.01:15057, gt.metaitem.01.15057.name
gregtech:gt.metaitem.01:15058, gt.metaitem.01.15058.name
gregtech:gt.metaitem.01:15059, gt.metaitem.01.15059.name
gregtech:gt.metaitem.01:15062, gt.metaitem.01.15062.name
gregtech:gt.metaitem.01:15064, gt.metaitem.01.15064.name
gregtech:gt.metaitem.01:15065, gt.metaitem.01.15065.name
gregtech:gt.metaitem.01:15066, gt.metaitem.01.15066.name
gregtech:gt.metaitem.01:15067, gt.metaitem.01.15067.name
gregtech:gt.metaitem.01:15068, gt.metaitem.01.15068.name
gregtech:gt.metaitem.01:15069, gt.metaitem.01.15069.name
gregtech:gt.metaitem.01:15070, gt.metaitem.01.15070.name
gregtech:gt.metaitem.01:15071, gt.metaitem.01.15071.name
gregtech:gt.metaitem.01:15072, gt.metaitem.01.15072.name
gregtech:gt.metaitem.01:15073, gt.metaitem.01.15073.name
gregtech:gt.metaitem.01:15074, gt.metaitem.01.15074.name
gregtech:gt.metaitem.01:15075, gt.metaitem.01.15075.name
gregtech:gt.metaitem.01:15076, gt.metaitem.01.15076.name
gregtech:gt.metaitem.01:15077, gt.metaitem.01.15077.name
gregtech:gt.metaitem.01:15078, gt.metaitem.01.15078.name
gregtech:gt.metaitem.01:15080, gt.metaitem.01.15080.name
gregtech:gt.metaitem.01:15081, gt.metaitem.01.15081.name
gregtech:gt.metaitem.01:15083, gt.metaitem.01.15083.name
gregtech:gt.metaitem.01:15084, gt.metaitem.01.15084.name
gregtech:gt.metaitem.01:15085, gt.metaitem.01.15085.name
gregtech:gt.metaitem.01:15086, gt.metaitem.01.15086.name
gregtech:gt.metaitem.01:15089, gt.metaitem.01.15089.name
gregtech:gt.metaitem.01:15090, gt.metaitem.01.15090.name
gregtech:gt.metaitem.01:15096, gt.metaitem.01.15096.name
gregtech:gt.metaitem.01:15097, gt.metaitem.01.15097.name
gregtech:gt.metaitem.01:15098, gt.metaitem.01.15098.name
gregtech:gt.metaitem.01:15100, gt.metaitem.01.15100.name
gregtech:gt.metaitem.01:15101, gt.metaitem.01.15101.name
gregtech:gt.metaitem.01:15103, gt.metaitem.01.15103.name
gregtech:gt.metaitem.01:15129, gt.metaitem.01.15129.name
gregtech:gt.metaitem.01:15300, gt.metaitem.01.15300.name
gregtech:gt.metaitem.01:15301, gt.metaitem.01.15301.name
gregtech:gt.metaitem.01:15302, gt.metaitem.01.15302.name
gregtech:gt.metaitem.01:15303, gt.metaitem.01.15303.name
gregtech:gt.metaitem.01:15304, gt.metaitem.01.15304.name
gregtech:gt.metaitem.01:15305, gt.metaitem.01.15305.name
gregtech:gt.metaitem.01:15306, gt.metaitem.01.15306.name
gregtech:gt.metaitem.01:15307, gt.metaitem.01.15307.name
gregtech:gt.metaitem.01:15308, gt.metaitem.01.15308.name
gregtech:gt.metaitem.01:15309, gt.metaitem.01.15309.name
gregtech:gt.metaitem.01:15310, gt.metaitem.01.15310.name
gregtech:gt.metaitem.01:15311, gt.metaitem.01.15311.name
gregtech:gt.metaitem.01:15312, gt.metaitem.01.15312.name
gregtech:gt.metaitem.01:15313, gt.metaitem.01.15313.name
gregtech:gt.metaitem.01:15314, gt.metaitem.01.15314.name
gregtech:gt.metaitem.01:15315, gt.metaitem.01.15315.name
gregtech:gt.metaitem.01:15316, gt.metaitem.01.15316.name
